audio_id,class_label,split,quality,duration
AUD-000543,Alarm or Siren,train,Good,4.0
AUD-000544,Alarm or Siren,train,Good,4.0
AUD-000545,Alarm or Siren,test,Good,4.0
AUD-000546,Alarm or Siren,train,Good,4.0
AUD-000547,Alarm or Siren,train,Good,4.0
AUD-000548,Alarm or Siren,train,Good,4.0
AUD-000549,Alarm or Siren,test,Good,4.0
AUD-000550,Alarm or Siren,train,Good,4.0
AUD-000551,Alarm or Siren,test,Good,4.0
AUD-000552,Alarm or Siren,train,Good,4.0
AUD-000553,Alarm or Siren,train,Good,4.0
AUD-000554,Alarm or Siren,test,Good,4.0
AUD-000555,Alarm or Siren,train,Good,4.0
AUD-000556,Alarm or Siren,train,Good,4.0
AUD-000557,Alarm or Siren,train,Good,4.0
AUD-000558,Alarm or Siren,test,Acceptable,4.0
AUD-000559,Alarm or Siren,train,Good,3.007
AUD-000560,Alarm or Siren,train,Good,4.0
AUD-000561,Alarm or Siren,train,Acceptable,4.0
AUD-000562,Alarm or Siren,train,Poor,4.0
AUD-000563,Alarm or Siren,test,Poor,4.0
AUD-000564,Alarm or Siren,val,Poor,4.0
AUD-000565,Alarm or Siren,train,Good,4.0
AUD-000566,Alarm or Siren,train,Good,4.0
AUD-000567,Alarm or Siren,train,Good,4.0
AUD-000568,Alarm or Siren,test,Good,4.0
AUD-000569,Alarm or Siren,val,Good,4.0
AUD-000570,Alarm or Siren,train,Good,4.0
AUD-000571,Alarm or Siren,val,Good,4.0
AUD-000572,Alarm or Siren,test,Good,4.0
AUD-000573,Alarm or Siren,train,Good,4.0
AUD-000574,Alarm or Siren,train,Good,4.0
AUD-000575,Alarm or Siren,train,Good,4.0
AUD-000576,Alarm or Siren,train,Good,4.0
AUD-000577,Alarm or Siren,train,Good,4.0
AUD-000578,Alarm or Siren,train,Good,4.0
AUD-000579,Alarm or Siren,train,Good,4.0
AUD-000580,Alarm or Siren,train,Good,4.0
AUD-000581,Alarm or Siren,train,Good,4.0
AUD-000582,Alarm or Siren,val,Good,4.0
AUD-000583,Alarm or Siren,train,Good,4.0
AUD-000584,Alarm or Siren,train,Good,4.0
AUD-000585,Alarm or Siren,val,Good,4.0
AUD-000586,Alarm or Siren,train,Good,4.0
AUD-000587,Alarm or Siren,train,Good,4.0
AUD-000588,Alarm or Siren,train,Good,4.0
AUD-000589,Alarm or Siren,train,Good,4.0
AUD-000590,Alarm or Siren,train,Good,4.0
AUD-000591,Alarm or Siren,train,Good,4.0
AUD-000592,Alarm or Siren,train,Good,4.0
AUD-000593,Alarm or Siren,train,Good,4.0
AUD-000594,Alarm or Siren,val,Good,4.0
AUD-000595,Alarm or Siren,test,Good,4.0
AUD-000596,Alarm or Siren,train,Good,4.0
AUD-000597,Alarm or Siren,test,Good,4.0
AUD-000598,Alarm or Siren,test,Good,4.0
AUD-000599,Alarm or Siren,train,Acceptable,4.0
AUD-000600,Alarm or Siren,train,Acceptable,4.0
AUD-000601,Alarm or Siren,train,Good,4.0
AUD-000602,Alarm or Siren,train,Good,4.0
AUD-000603,Alarm or Siren,train,Good,4.0
AUD-000604,Alarm or Siren,val,Good,4.0
AUD-000605,Alarm or Siren,test,Acceptable,4.0
AUD-000606,Alarm or Siren,train,Good,4.0
AUD-000607,Alarm or Siren,train,Good,4.0
AUD-000608,Alarm or Siren,train,Good,4.0
AUD-000609,Alarm or Siren,train,Good,4.0
AUD-000610,Alarm or Siren,val,Good,4.0
AUD-000611,Alarm or Siren,train,Acceptable,4.0
AUD-000612,Alarm or Siren,train,Acceptable,4.0
AUD-000613,Alarm or Siren,train,Acceptable,4.0
AUD-000614,Alarm or Siren,train,Acceptable,4.0
AUD-000615,Alarm or Siren,train,Acceptable,4.0
AUD-000616,Alarm or Siren,train,Good,4.0
AUD-000617,Alarm or Siren,train,Good,4.0
AUD-000618,Alarm or Siren,train,Acceptable,4.0
AUD-000619,Alarm or Siren,train,Good,4.0
AUD-000620,Alarm or Siren,train,Good,4.0
AUD-000621,Alarm or Siren,train,Good,4.0
AUD-000622,Alarm or Siren,train,Acceptable,4.0
AUD-000623,Alarm or Siren,val,Good,4.0
AUD-000624,Alarm or Siren,train,Good,4.0
AUD-000625,Alarm or Siren,train,Acceptable,4.0
AUD-000626,Alarm or Siren,test,Acceptable,4.0
AUD-000627,Alarm or Siren,test,Acceptable,4.0
AUD-000628,Alarm or Siren,train,Good,4.0
AUD-000629,Alarm or Siren,train,Good,4.0
AUD-000630,Alarm or Siren,train,Good,4.0
AUD-000631,Alarm or Siren,val,Good,4.0
AUD-000632,Alarm or Siren,train,Good,4.0
AUD-000633,Alarm or Siren,train,Good,4.0
AUD-000634,Alarm or Siren,train,Good,4.0
AUD-000635,Alarm or Siren,train,Good,4.0
AUD-000636,Alarm or Siren,train,Good,4.0
AUD-000637,Alarm or Siren,train,Good,4.0
AUD-000638,Alarm or Siren,train,Good,4.0
AUD-000639,Alarm or Siren,test,Good,4.0
AUD-000640,Alarm or Siren,train,Good,4.0
AUD-000641,Alarm or Siren,train,Good,4.0
AUD-000642,Alarm or Siren,val,Good,4.0
AUD-000643,Alarm or Siren,train,Good,4.0
AUD-000644,Alarm or Siren,train,Good,4.0
AUD-000645,Alarm or Siren,train,Good,4.0
AUD-000646,Alarm or Siren,train,Good,4.0
AUD-000647,Alarm or Siren,train,Good,4.0
AUD-000648,Alarm or Siren,train,Good,4.0
AUD-000649,Alarm or Siren,train,Good,4.0
AUD-000650,Alarm or Siren,train,Good,4.0
AUD-000651,Alarm or Siren,train,Good,1.358
AUD-000652,Vehicle Horn,train,Acceptable,5.0
AUD-000653,Vehicle Horn,train,Acceptable,5.0
AUD-000654,Vehicle Horn,test,Good,5.0
AUD-000655,Vehicle Horn,train,Good,5.0
AUD-000656,Vehicle Horn,train,Acceptable,5.0
AUD-000657,Vehicle Horn,train,Acceptable,5.0
AUD-000658,Vehicle Horn,train,Acceptable,5.0
AUD-000659,Vehicle Horn,train,Good,5.0
AUD-000660,Vehicle Horn,train,Poor,5.0
AUD-000661,Vehicle Horn,train,Good,5.0
AUD-000662,Vehicle Horn,train,Good,5.0
AUD-000663,Vehicle Horn,train,Good,5.0
AUD-000664,Vehicle Horn,train,Good,5.0
AUD-000665,Vehicle Horn,train,Acceptable,5.0
AUD-000666,Vehicle Horn,train,Good,5.0
AUD-000667,Vehicle Horn,val,Acceptable,5.0
AUD-000668,Vehicle Horn,train,Acceptable,5.0
AUD-000669,Vehicle Horn,test,Good,5.0
AUD-000670,Vehicle Horn,train,Acceptable,5.0
AUD-000671,Vehicle Horn,train,Good,5.0
AUD-000672,Vehicle Horn,val,Good,5.0
AUD-000673,Vehicle Horn,train,Good,5.0
AUD-000674,Vehicle Horn,test,Acceptable,5.0
AUD-000675,Vehicle Horn,train,Good,5.0
AUD-000676,Vehicle Horn,train,Acceptable,5.0
AUD-000677,Vehicle Horn,train,Acceptable,5.0
AUD-000678,Vehicle Horn,train,Acceptable,5.0
AUD-000679,Vehicle Horn,train,Acceptable,5.0
AUD-000680,Vehicle Horn,train,Poor,5.0
AUD-000681,Vehicle Horn,train,Poor,5.0
AUD-000682,Vehicle Horn,train,Good,5.0
AUD-000683,Vehicle Horn,test,Good,5.0
AUD-000684,Vehicle Horn,train,Acceptable,5.0
AUD-000685,Vehicle Horn,train,Acceptable,5.0
AUD-000686,Vehicle Horn,train,Acceptable,5.0
AUD-000687,Vehicle Horn,train,Acceptable,5.0
AUD-000688,Vehicle Horn,test,Good,5.0
AUD-000689,Vehicle Horn,val,Good,5.0
AUD-000690,Vehicle Horn,val,Good,5.0
AUD-000691,Vehicle Horn,train,Good,5.0
AUD-000692,Vehicle Horn,val,Good,0.649
AUD-000693,Vehicle Horn,train,Good,1.05
AUD-000694,Vehicle Horn,test,Good,1.62
AUD-000695,Vehicle Horn,train,Acceptable,1.86
AUD-000696,Vehicle Horn,train,Good,0.599
AUD-000697,Vehicle Horn,train,Good,0.829
AUD-000698,Vehicle Horn,test,Good,0.576
AUD-000699,Vehicle Horn,train,Good,0.63
AUD-000700,Vehicle Horn,train,Good,0.86
AUD-000701,Vehicle Horn,train,Good,2.178
AUD-000702,Vehicle Horn,train,Good,0.867
AUD-000703,Vehicle Horn,val,Good,0.868
AUD-000704,Vehicle Horn,train,Good,0.568
AUD-000705,Vehicle Horn,test,Good,4.0
AUD-000706,Vehicle Horn,val,Good,4.0
AUD-000707,Vehicle Horn,val,Good,4.0
AUD-000708,Vehicle Horn,train,Good,4.0
AUD-000709,Vehicle Horn,val,Good,4.0
AUD-000710,Vehicle Horn,train,Good,4.0
AUD-000711,Vehicle Horn,train,Good,4.0
AUD-000712,Vehicle Horn,test,Good,4.0
AUD-000713,Vehicle Horn,train,Poor,1.46
AUD-000714,Vehicle Horn,val,Acceptable,1.986
AUD-000715,Vehicle Horn,train,Poor,0.78
AUD-000716,Vehicle Horn,train,Poor,1.359
AUD-000717,Vehicle Horn,train,Good,3.75
AUD-000718,Vehicle Horn,train,Good,3.6
AUD-000719,Vehicle Horn,train,Good,0.6
AUD-000720,Vehicle Horn,test,Good,1.207
AUD-000721,Vehicle Horn,train,Good,1.207
AUD-000722,Vehicle Horn,train,Poor,0.85
AUD-000723,Vehicle Horn,train,Good,1.106
AUD-000724,Vehicle Horn,val,Good,1.099
AUD-000725,Vehicle Horn,train,Good,2.2
AUD-000726,Vehicle Horn,train,Good,0.678
AUD-000727,Vehicle Horn,train,Good,2.11
AUD-000728,Vehicle Horn,test,Good,0.606
AUD-000729,Vehicle Horn,train,Good,0.639
AUD-000730,Vehicle Horn,train,Good,1.747
AUD-000731,Vehicle Horn,train,Good,1.76
AUD-000732,Vehicle Horn,train,Good,1.32
AUD-000733,Vehicle Horn,train,Good,0.739
AUD-000734,Vehicle Horn,val,Good,2.36
AUD-000735,Vehicle Horn,val,Good,0.846
AUD-000736,Vehicle Horn,train,Good,1.159
AUD-000737,Vehicle Horn,train,Good,0.77
AUD-000738,Vehicle Horn,train,Good,1.498
AUD-000739,Vehicle Horn,test,Good,0.86
AUD-000740,Vehicle Horn,train,Good,0.76
AUD-000741,Vehicle Horn,train,Good,0.579
AUD-000742,Vehicle Horn,test,Good,2.98
AUD-000743,Vehicle Horn,val,Good,1.81
AUD-000744,Vehicle Horn,test,Good,0.897
AUD-000745,Vehicle Horn,val,Good,0.89
AUD-000746,Vehicle Horn,train,Good,0.738
AUD-000747,Vehicle Horn,train,Good,1.49
AUD-000748,Vehicle Horn,train,Good,0.817
AUD-000749,Vehicle Horn,train,Good,0.538
AUD-000750,Vehicle Horn,train,Good,0.519
AUD-000751,Vehicle Horn,train,Good,1.74
AUD-000752,Vehicle Horn,train,Good,1.44
AUD-000753,Vehicle Horn,val,Good,1.13
AUD-000754,Vehicle Horn,train,Good,0.69
AUD-000755,Vehicle Horn,train,Good,0.548
AUD-000756,Vehicle Horn,train,Good,1.125
AUD-000757,Vehicle Horn,train,Poor,1.12
AUD-000758,Vehicle Horn,val,Good,1.978
AUD-000759,Vehicle Horn,train,Good,0.549
AUD-000760,Vehicle Horn,val,Good,0.796
AUD-000761,Vehicle Horn,train,Good,2.045
AUD-000762,Vehicle Horn,test,Good,1.09
AUD-000763,Vehicle Horn,train,Good,0.756
AUD-000764,Vehicle Horn,train,Good,0.8
AUD-000765,Vehicle Horn,val,Good,1.33
AUD-000766,Vehicle Horn,train,Good,0.715
AUD-000767,Vehicle Horn,train,Good,0.54
AUD-000768,Vehicle Horn,train,Good,2.15
AUD-000769,Vehicle Horn,train,Good,2.357
AUD-000770,Vehicle Horn,train,Good,1.42
AUD-000771,Vehicle Horn,train,Good,1.46
AUD-000772,Vehicle Horn,val,Good,0.616
AUD-000773,Vehicle Horn,train,Good,0.598
AUD-000774,Vehicle Horn,val,Good,1.21
AUD-000775,Vehicle Horn,train,Good,3.905
AUD-000776,Vehicle Horn,train,Good,0.598
AUD-000777,Vehicle Horn,train,Good,0.87
AUD-000778,Vehicle Horn,test,Good,1.16
AUD-000779,Vehicle Horn,train,Good,2.69
AUD-000780,Vehicle Horn,test,Good,1.09
AUD-000781,Vehicle Horn,train,Good,1.67
AUD-000782,Vehicle Horn,train,Good,0.66
AUD-000783,Vehicle Horn,test,Good,1.416
AUD-000784,Vehicle Horn,test,Good,0.99
AUD-000785,Vehicle Horn,train,Good,2.548
AUD-000786,Vehicle Horn,val,Good,2.69
AUD-000787,Vehicle Horn,train,Good,3.82
AUD-000788,Vehicle Horn,test,Good,2.97
AUD-000789,Vehicle Horn,val,Good,1.27
AUD-000790,Vehicle Horn,test,Good,0.63
AUD-000791,Vehicle Horn,test,Good,1.286
AUD-000792,Vehicle Horn,train,Good,4.0
AUD-000793,Vehicle Horn,train,Good,4.0
AUD-000794,Vehicle Horn,train,Good,2.618
AUD-000795,Vehicle Horn,train,Good,1.699
AUD-000796,Vehicle Horn,train,Good,4.0
AUD-000797,Vehicle Horn,train,Good,4.0
AUD-000798,Vehicle Horn,train,Good,4.0
AUD-000799,Vehicle Horn,train,Good,4.0
AUD-000800,Vehicle Horn,train,Good,4.0
AUD-000801,Vehicle Horn,test,Good,4.0
AUD-000802,Vehicle Horn,val,Good,4.0
AUD-000803,Vehicle Horn,train,Good,4.0
AUD-000804,Vehicle Horn,val,Good,4.0
AUD-000805,Vehicle Horn,train,Good,4.0
AUD-000806,Vehicle Horn,train,Good,4.0
AUD-000807,Vehicle Horn,train,Good,4.0
AUD-000808,Vehicle Horn,train,Good,4.0
AUD-000809,Vehicle Horn,train,Good,4.0
AUD-000810,Vehicle Horn,train,Good,4.0
AUD-000811,Vehicle Horn,train,Good,4.0
AUD-000812,Vehicle Horn,val,Good,4.0
AUD-000813,Vehicle Horn,train,Good,4.0
AUD-000814,Vehicle Horn,train,Good,1.336
AUD-000815,Vehicle Horn,val,Good,2.168
AUD-000816,Vehicle Horn,train,Good,4.0
AUD-000817,Vehicle Horn,train,Good,4.0
AUD-000818,Vehicle Horn,train,Good,4.0
AUD-000819,Vehicle Horn,val,Good,4.0
AUD-000820,Vehicle Horn,train,Good,4.0
AUD-000821,Vehicle Horn,val,Good,4.0
AUD-000822,Vehicle Horn,train,Good,4.0
AUD-000823,Vehicle Horn,train,Good,4.0
AUD-000824,Vehicle Horn,train,Good,4.0
AUD-000825,Vehicle Horn,val,Good,4.0
AUD-000826,Vehicle Horn,train,Good,4.0
AUD-000827,Vehicle Horn,train,Good,4.0
AUD-000828,Vehicle Horn,train,Good,4.0
AUD-000829,Vehicle Horn,val,Good,3.15
AUD-000830,Vehicle Horn,val,Good,1.11
AUD-000831,Vehicle Horn,train,Good,1.17
AUD-000832,Vehicle Horn,train,Good,4.0
AUD-000833,Vehicle Horn,val,Good,4.0
AUD-000834,Vehicle Horn,train,Good,4.0
AUD-000835,Vehicle Horn,train,Good,4.0
AUD-000836,Vehicle Horn,val,Good,4.0
AUD-000837,Vehicle Horn,test,Good,4.0
AUD-000838,Vehicle Horn,val,Good,4.0
AUD-000839,Vehicle Horn,test,Good,4.0
AUD-000840,Vehicle Horn,train,Good,4.0
AUD-000841,Vehicle Horn,train,Good,4.0
AUD-000842,Vehicle Horn,train,Good,4.0
AUD-000843,Vehicle Horn,train,Good,4.0
AUD-000844,Vehicle Horn,train,Good,4.0
AUD-000845,Vehicle Horn,train,Good,1.838
AUD-000846,Vehicle Horn,train,Good,1.44
AUD-000847,Vehicle Horn,test,Acceptable,1.29
AUD-000848,Vehicle Horn,train,Good,1.43
AUD-000849,Vehicle Horn,train,Good,3.746
AUD-000850,Vehicle Horn,train,Good,1.318
AUD-000851,Vehicle Horn,train,Good,1.036
AUD-000852,Vehicle Horn,train,Good,4.0
AUD-000853,Vehicle Horn,test,Good,1.09
AUD-000854,Vehicle Horn,test,Good,2.588
AUD-000855,Vehicle Horn,train,Good,1.16
AUD-000856,Vehicle Horn,test,Good,1.2
AUD-000857,Vehicle Horn,train,Good,1.287
AUD-000858,Vehicle Horn,test,Good,4.0
AUD-000859,Vehicle Horn,train,Good,4.0
AUD-000860,Vehicle Horn,test,Good,4.0
AUD-000861,Vehicle Horn,train,Good,4.0
AUD-000862,Vehicle Horn,train,Good,4.0
AUD-000863,Vehicle Horn,val,Good,1.455
AUD-000864,Vehicle Horn,train,Good,0.885
AUD-000865,Vehicle Horn,val,Good,4.0
AUD-000866,Vehicle Horn,train,Good,4.0
AUD-000867,Vehicle Horn,train,Good,0.745
AUD-000868,Vehicle Horn,train,Good,4.0
AUD-000869,Vehicle Horn,train,Good,4.0
AUD-000870,Vehicle Horn,train,Good,4.0
AUD-000871,Vehicle Horn,train,Good,4.0
AUD-000872,Vehicle Horn,train,Good,4.0
AUD-000873,Vehicle Horn,train,Good,4.0
AUD-000874,Vehicle Horn,train,Good,4.0
AUD-000875,Vehicle Horn,train,Good,4.0
AUD-000876,Vehicle Horn,test,Good,1.38
AUD-000877,Vehicle Horn,train,Good,0.93
AUD-000878,Vehicle Horn,train,Good,0.55
AUD-000879,Vehicle Horn,train,Good,4.0
AUD-000880,Vehicle Horn,train,Good,4.0
AUD-000881,Vehicle Horn,test,Good,4.0
AUD-000882,Vehicle Horn,train,Good,4.0
AUD-000883,Vehicle Horn,train,Good,4.0
AUD-000884,Vehicle Horn,train,Good,3.77
AUD-000885,Vehicle Horn,val,Good,4.0
AUD-000886,Vehicle Horn,train,Good,4.0
AUD-000887,Vehicle Horn,train,Good,4.0
AUD-000888,Vehicle Horn,test,Good,4.0
AUD-000889,Vehicle Horn,test,Good,4.0
AUD-000890,Vehicle Horn,train,Good,4.0
AUD-000891,Vehicle Horn,train,Good,4.0
AUD-000892,Vehicle Horn,train,Good,4.0
AUD-000893,Vehicle Horn,test,Good,4.0
AUD-000894,Vehicle Horn,train,Good,4.0
AUD-000895,Vehicle Horn,test,Good,4.0
AUD-000896,Vehicle Horn,test,Good,4.0
AUD-000897,Vehicle Horn,train,Good,4.0
AUD-000898,Vehicle Horn,train,Good,3.23
AUD-000899,Vehicle Horn,test,Good,3.95
AUD-000900,Vehicle Horn,train,Good,4.0
AUD-000901,Vehicle Horn,train,Good,4.0
AUD-000902,Vehicle Horn,train,Good,4.0
AUD-000903,Vehicle Horn,val,Good,4.0
AUD-000904,Vehicle Horn,train,Good,4.0
AUD-000905,Vehicle Horn,train,Good,4.0
AUD-000906,Vehicle Horn,train,Good,4.0
AUD-000907,Vehicle Horn,test,Good,4.0
AUD-000908,Vehicle Horn,train,Good,4.0
AUD-000909,Vehicle Horn,test,Good,4.0
AUD-000910,Vehicle Horn,train,Good,4.0
AUD-000911,Vehicle Horn,test,Good,4.0
AUD-000912,Vehicle Horn,train,Good,4.0
AUD-000913,Vehicle Horn,val,Good,4.0
AUD-000914,Vehicle Horn,train,Good,4.0
AUD-000915,Vehicle Horn,test,Good,4.0
AUD-000916,Vehicle Horn,train,Good,4.0
AUD-000917,Vehicle Horn,train,Good,4.0
AUD-000918,Vehicle Horn,train,Good,4.0
AUD-000919,Vehicle Horn,train,Good,4.0
AUD-000920,Vehicle Horn,train,Good,4.0
AUD-000921,Vehicle Horn,train,Good,4.0
AUD-000922,Vehicle Horn,val,Good,4.0
AUD-000923,Vehicle Horn,train,Good,4.0
AUD-000924,Vehicle Horn,test,Good,4.0
AUD-000925,Vehicle Horn,train,Good,4.0
AUD-000926,Vehicle Horn,test,Good,4.0
AUD-000927,Vehicle Horn,train,Good,4.0
AUD-000928,Vehicle Horn,train,Good,3.95
AUD-000929,Vehicle Horn,train,Good,4.0
AUD-000930,Vehicle Horn,test,Good,4.0
AUD-000931,Vehicle Horn,train,Good,4.0
AUD-000932,Vehicle Horn,val,Good,4.0
AUD-000933,Vehicle Horn,train,Good,4.0
AUD-000934,Vehicle Horn,train,Good,4.0
AUD-000935,Vehicle Horn,val,Good,4.0
AUD-000936,Vehicle Horn,train,Good,4.0
AUD-000937,Vehicle Horn,train,Good,4.0
AUD-000938,Vehicle Horn,train,Good,4.0
AUD-000939,Vehicle Horn,train,Good,4.0
AUD-000940,Vehicle Horn,train,Good,4.0
AUD-000941,Vehicle Horn,test,Good,4.0
AUD-000942,Vehicle Horn,train,Good,4.0
AUD-000943,Vehicle Horn,train,Good,4.0
AUD-000944,Vehicle Horn,train,Good,4.0
AUD-000945,Vehicle Horn,train,Good,4.0
AUD-000946,Vehicle Horn,test,Good,4.0
AUD-000947,Vehicle Horn,val,Good,4.0
AUD-000948,Vehicle Horn,train,Good,3.21
AUD-000949,Vehicle Horn,train,Good,4.0
AUD-000950,Vehicle Horn,val,Good,4.0
AUD-000951,Vehicle Horn,train,Good,4.0
AUD-000952,Vehicle Horn,train,Good,4.0
AUD-000953,Vehicle Horn,train,Good,4.0
AUD-000954,Vehicle Horn,train,Good,4.0
AUD-000955,Vehicle Horn,val,Good,1.14
AUD-000956,Vehicle Horn,train,Good,4.0
AUD-000957,Vehicle Horn,train,Good,4.0
AUD-000958,Vehicle Horn,train,Good,4.0
AUD-000959,Vehicle Horn,train,Good,4.0
AUD-000960,Vehicle Horn,train,Good,4.0
AUD-000961,Vehicle Horn,val,Good,4.0
AUD-000962,Vehicle Horn,train,Good,4.0
AUD-000963,Vehicle Horn,test,Good,3.97
AUD-000964,Vehicle Horn,train,Good,0.657
AUD-000965,Vehicle Horn,test,Good,0.85
AUD-000966,Vehicle Horn,train,Good,4.0
AUD-000967,Vehicle Horn,train,Good,4.0
AUD-000968,Vehicle Horn,train,Good,4.0
AUD-000969,Vehicle Horn,test,Good,4.0
AUD-000970,Vehicle Horn,val,Good,4.0
AUD-000971,Vehicle Horn,train,Good,4.0
AUD-000972,Vehicle Horn,train,Good,4.0
AUD-000973,Vehicle Horn,train,Good,4.0
AUD-000974,Vehicle Horn,train,Good,3.905
AUD-000975,Vehicle Horn,train,Good,4.0
AUD-000976,Vehicle Horn,train,Good,4.0
AUD-000977,Vehicle Horn,train,Good,4.0
AUD-000978,Vehicle Horn,test,Good,4.0
AUD-000979,Vehicle Horn,train,Good,4.0
AUD-000980,Vehicle Horn,train,Good,4.0
AUD-000981,Vehicle Horn,train,Good,4.0
AUD-000982,Vehicle Horn,val,Good,4.0
AUD-000983,Vehicle Horn,train,Good,4.0
AUD-000984,Vehicle Horn,train,Good,4.0
AUD-000985,Vehicle Horn,val,Good,4.0
AUD-000986,Vehicle Horn,train,Good,4.0
AUD-000987,Vehicle Horn,test,Good,4.0
AUD-000988,Vehicle Horn,train,Good,4.0
AUD-000989,Vehicle Horn,train,Good,4.0
AUD-000990,Vehicle Horn,train,Good,4.0
AUD-000991,Vehicle Horn,train,Good,4.0
AUD-000992,Vehicle Horn,val,Good,4.0
AUD-000993,Vehicle Horn,train,Good,4.0
AUD-000994,Vehicle Horn,test,Good,4.0
AUD-000995,Vehicle Horn,train,Good,4.0
AUD-000996,Vehicle Horn,train,Good,4.0
AUD-000997,Vehicle Horn,train,Good,4.0
AUD-000998,Vehicle Horn,train,Good,4.0
AUD-000999,Vehicle Horn,val,Good,4.0
AUD-001000,Vehicle Horn,val,Good,0.59
AUD-001001,Vehicle Horn,train,Good,4.0
AUD-001002,Vehicle Horn,train,Good,0.52
AUD-001003,Vehicle Horn,train,Good,0.58
AUD-001004,Vehicle Horn,train,Good,1.099
AUD-001005,Vehicle Horn,train,Good,4.0
AUD-001006,Vehicle Horn,train,Good,4.0
AUD-001007,Vehicle Horn,train,Good,4.0
AUD-001008,Vehicle Horn,test,Acceptable,4.0
AUD-001009,Vehicle Horn,train,Acceptable,4.0
AUD-001010,Vehicle Horn,train,Acceptable,4.0
AUD-001011,Vehicle Horn,train,Acceptable,4.0
AUD-001012,Vehicle Horn,val,Acceptable,4.0
AUD-001013,Vehicle Horn,val,Good,2.14
AUD-001014,Vehicle Horn,train,Good,3.506
AUD-001015,Vehicle Horn,train,Acceptable,2.53
AUD-001016,Vehicle Horn,train,Acceptable,2.53
AUD-001017,Animal Sound,test,Acceptable,5.0
AUD-001018,Animal Sound,train,Good,5.0
AUD-001019,Animal Sound,test,Good,5.0
AUD-001020,Animal Sound,test,Acceptable,5.0
AUD-001021,Animal Sound,test,Acceptable,5.0
AUD-001022,Animal Sound,val,Good,5.0
AUD-001023,Animal Sound,val,Good,5.0
AUD-001024,Animal Sound,test,Good,5.0
AUD-001025,Animal Sound,train,Acceptable,5.0
AUD-001026,Animal Sound,test,Good,5.0
AUD-001027,Animal Sound,train,Acceptable,5.0
AUD-001028,Animal Sound,train,Good,5.0
AUD-001029,Animal Sound,test,Good,5.0
AUD-001030,Animal Sound,train,Acceptable,5.0
AUD-001031,Animal Sound,val,Good,5.0
AUD-001032,Animal Sound,train,Good,5.0
AUD-001033,Animal Sound,train,Good,5.0
AUD-001034,Animal Sound,train,Acceptable,5.0
AUD-001035,Animal Sound,train,Acceptable,5.0
AUD-001036,Animal Sound,train,Acceptable,5.0
AUD-001037,Animal Sound,train,Acceptable,5.0
AUD-001038,Animal Sound,train,Good,5.0
AUD-001039,Animal Sound,val,Acceptable,5.0
AUD-001040,Animal Sound,train,Acceptable,5.0
AUD-001041,Animal Sound,test,Acceptable,5.0
AUD-001042,Animal Sound,test,Acceptable,5.0
AUD-001043,Animal Sound,train,Acceptable,5.0
AUD-001044,Animal Sound,test,Good,5.0
AUD-001045,Animal Sound,train,Good,5.0
AUD-001046,Animal Sound,train,Good,5.0
AUD-001047,Animal Sound,train,Good,5.0
AUD-001048,Animal Sound,train,Good,5.0
AUD-001049,Animal Sound,train,Good,5.0
AUD-001050,Animal Sound,test,Good,5.0
AUD-001051,Animal Sound,train,Good,5.0
AUD-001052,Animal Sound,train,Acceptable,5.0
AUD-001053,Animal Sound,train,Good,5.0
AUD-001054,Animal Sound,train,Good,5.0
AUD-001055,Animal Sound,test,Acceptable,5.0
AUD-001056,Animal Sound,test,Acceptable,5.0
AUD-001057,Animal Sound,train,Acceptable,5.0
AUD-001058,Animal Sound,val,Good,5.0
AUD-001059,Animal Sound,val,Acceptable,5.0
AUD-001060,Animal Sound,train,Acceptable,5.0
AUD-001061,Animal Sound,train,Acceptable,5.0
AUD-001062,Animal Sound,test,Acceptable,5.0
AUD-001063,Animal Sound,val,Acceptable,5.0
AUD-001064,Animal Sound,test,Good,5.0
AUD-001065,Animal Sound,train,Good,5.0
AUD-001066,Animal Sound,train,Acceptable,5.0
AUD-001067,Animal Sound,val,Acceptable,5.0
AUD-001068,Animal Sound,train,Good,5.0
AUD-001069,Animal Sound,val,Good,5.0
AUD-001070,Animal Sound,train,Good,5.0
AUD-001071,Animal Sound,train,Good,5.0
AUD-001072,Animal Sound,val,Good,5.0
AUD-001073,Animal Sound,train,Acceptable,5.0
AUD-001074,Animal Sound,train,Poor,5.0
AUD-001075,Animal Sound,train,Acceptable,5.0
AUD-001076,Animal Sound,train,Acceptable,5.0
AUD-001077,Animal Sound,val,Acceptable,5.0
AUD-001078,Animal Sound,train,Good,5.0
AUD-001079,Animal Sound,train,Acceptable,5.0
AUD-001080,Animal Sound,train,Good,5.0
